Text,label
"unusual good experience stayed hotel max 9 days conference early june extremely good value, reason chose hotel primarily price location easy walking distance convention center, price n't think better hotel downtown seattle.the hotel fun modern decor staff friendly intelligent helpful uniformly young nearly 40 years, rooms quite small not size doubles room clean, beds extremely comfortable rooms surprisingly quiet, bathroom clean modern not figure drain sink thought malfunctioning quick visit maintenance showed just n't hip figure, bad thing shower curtain smelled mildew.some helpful amenities hotel include nice business center small equipped gym second floor, business center couple computers printer guests internet service rooms requires extra fee, gym quite fancy treadmills free weights.the staff flexible splitting ways sharing double room people complaint night television stopped working no apparent reason maintenance man unable fix, eventually started working no obvious reason figured wrong.we ate attached bar red fin food wine tasty, hotel nice location walking distance convention center space needle waterfront pike place market, n't miss nearby palace kitchen restaurant doughnut shop 5th avenue, yummy,  ",SENT_POSITIVE
"not bad overpriced agree reviews helpful staff ready help offer recommendations valet parking efficient.again rooms extremely small just bed dresser closet bathroom, decided pay artist king room reviews claimed bit roomier ca n't imagine queen rooms like given small size king room, given worst king room hotel mistakenly quoted extra-low room rate.the sheets super-starched selection pillows duvet nice, bathroom towels cheap scratchy tub sink starting wear, air conditioner adjustable temperature settings fan quite strong n't nice night, second day used towels removed not replaced.the location good interested market downtown shopping definitely not closest option able closer paying, add hotel does does not offer does n't equate high prices, paid price rooms prime location boutique hotels rooms small got small things right like soft fluffy towels,  ",SENT_POSITIVE
"excellent difficult time deciding stay seattle town convention decided stay king room room perfect size yes admit saw smaller rooms small king room perfect staff great especially red fin staff rob sara excellent recommend wants hotel downtown wants different experience thank hotel max im seattle stay,  ",SENT_POSITIVE
"decent stay good price stayed roosevelt 3 nights specifically convention, location great block away like reviewers stated close bunch shopping food pike market.i paid 110 night small queen room great price consider flaws, just ca n't justify sub- 200 night, things consider not quite sound-proof hear dryers plumbings neighbors, wireless extra charge reason strange way counting considered day 24 hours 10 daily fee, air conditioning/heat strong little loud.overall great place stay 110 n't stay close 200 hotels downtown seattle travel bus free walk just,  ",SENT_POSITIVE
"fantastic value husband great time hotel, slightly small junior suite exceptionally presented clean, bed really comfortable exactly needed long trip, arrived room servce closed staff really helpful advising best local outs ended ordering pizza direct room- needs room service staff helpful considerate service fast efficient.i stayed smaller modern spotless room roosevelt warm service larger flee pits saw fabulous city.i stay,  ",SENT_POSITIVE
"great location jr. suite great, clean comfortable, close pike market town walking distance, breakfast nice fresh, stay,  ",SENT_POSITIVE
"old rude blah reason stayed jacuzzi suite, wish stayed, hotel charm lobby, rooms old 50, no fan bathroom tiles falling missing screws tub, smoke seeped floor came bathroom, receptionists rude did n't tell room, oh 25 park car just great, good thing close cheesecake factory, stay, especially price- spendy,  ",SENT_NEGATIVE
"roosevelt hotel 20-year-old daughter wanted short vacation school semesters chose seattle, prefer hotels built twenties scouted possibilities seattle chose roosevelt hotel price compared hotels built pre-wwii room beds, turned tv faced oddly sideways beds used wireless connection available tv, maybe not room businessman room spacious windows opened desk chair upholstered chair ottoman table coffee coffee maker double beds armoire drawers housed tv, curtains absolutely blocked light daughter slept woke, no refrigerator, not problem bathroom small mind no counter space water pressure massaged head rinsed hair water got hot instant, grayline bus airport stops street half hour, location great near convention center walking distance downtown public market place monorail pioneer square seattle art museum, highly recommend hotel wants hotel taste style room old-fashioned comfort pleasing decor easy access, great hotel visiting seattle wants great hotel plans spend time,  ",SENT_NEGATIVE
"warning not stay ok let tell experiance doubletree hotel, stayed nights mid november, arrived virtually ghost town lobby, wait close 15 min, checked, young lady helping line 10 people, bell desk concierge desk nobody seen entire check process not mention entire stay, supposed service hotel, wanted make dinner resv, nice nobody help, paid 179 plus tax plus parking 20 valet expect recommend nice rest, area, want hotel understaffed expensive 14 dollars couple eggs place, alot hotels area highly recommend not staying,  ",SENT_NEGATIVE
"not stay stayed 1 night august early flight morning, check easy cookies nice, having printer lobby print boarding pass really convenient.the elevators tower not close, wanted carry luggage got tired bell hops asking, not thrilled wanted borrow cart.t long walk room, room nice not 200.00 night, inner hall quiet lot traffic noise outside, bed comfortable noise traffic not jets room fan did not sleep well.there mildew bathroom-cleanliness fair.the shuttle airport nice bottled water.we not stay noise mildew,  ",SENT_POSITIVE
